# Temporal histogram for FROST_250x250_sipms_41_2boards.h5
# Total simulated events: 1,000,000
# Total detected photons: 113,481
# WLS-shifted photons: 112,420
#
# Columns: time_ns | wls_shifted_counts
#
9.662500	32
9.687500	23
9.712500	32
9.737500	26
9.762500	29
9.787500	32
9.812500	22
9.837500	28
9.862500	39
9.887500	32
9.912500	30
9.937500	27
9.962500	26
9.987500	25
10.012500	35
10.037500	29
10.062500	31
10.087500	29
10.112500	33
10.137500	25
10.162500	25
10.187500	28
10.212500	22
10.237500	22
10.262500	20
10.287500	20
10.312500	31
10.337500	25
10.362500	23
10.387500	30
10.412500	21
10.437500	24
10.462500	18
10.487500	28
10.512500	25
10.537500	20
10.562500	27
10.587500	36
10.612500	23
10.637500	21
10.662500	20
10.687500	20
10.712500	24
10.737500	22
10.762500	31
10.787500	19
10.812500	23
10.837500	13
10.862500	23
10.887500	12
10.912500	24
10.937500	20
10.962500	10
10.987500	14
11.012500	17
11.037500	15
11.062500	17
11.087500	12
11.112500	18
11.137500	20
11.162500	15
11.187500	15
11.212500	25
11.237500	19
11.262500	19
11.287500	19
11.312500	13
11.337500	11
11.362500	9
11.387500	13
11.412500	16
11.437500	15
11.462500	18
11.487500	13
11.512500	14
11.537500	20
11.562500	12
11.587500	16
11.612500	14
11.637500	10
11.662500	10
11.687500	16
11.712500	15
11.737500	16
11.762500	14
11.787500	11
11.812500	13
11.837500	13
11.862500	10
11.887500	13
11.912500	18
11.937500	15
11.962500	11
11.987500	15
12.012500	17
12.037500	12
12.062500	14
12.087500	10
12.112500	10
12.137500	10
12.162500	13
12.187500	15
12.212500	12
12.237500	7
12.262500	14
12.287500	14
12.312500	18
12.337500	10
12.362500	12
12.387500	9
12.412500	11
12.437500	10
12.462500	11
12.487500	9
12.512500	14
12.537500	7
12.562500	13
12.587500	11
12.612500	7
12.637500	11
12.662500	11
12.687500	8
12.712500	10
12.737500	6
12.762500	7
12.787500	9
12.812500	6
12.837500	9
12.862500	14
12.887500	9
12.912500	5
12.937500	10
12.962500	5
12.987500	10
13.012500	7
13.037500	9
13.062500	6
13.087500	8
13.112500	6
13.137500	6
13.162500	6
13.187500	13
13.212500	6
13.237500	5
13.262500	13
13.287500	11
13.312500	9
13.337500	4
13.362500	9
13.387500	6
13.412500	12
13.437500	7
13.462500	10
13.487500	3
13.512500	11
13.537500	8
13.562500	6
13.587500	4
13.612500	4
13.637500	7
13.662500	9
13.687500	10
13.712500	4
13.737500	8
13.762500	6
13.787500	3
13.812500	10
13.837500	8
13.862500	8
13.887500	8
13.912500	7
13.937500	11
13.962500	10
13.987500	15
14.012500	4
14.037500	7
14.062500	3
14.087500	7
14.112500	5
14.137500	3
14.162500	8
14.187500	6
14.212500	5
14.237500	6
14.262500	7
14.287500	3
14.312500	8
14.337500	5
14.362500	4
14.387500	6
14.412500	3
14.437500	6
14.462500	7
14.487500	2
14.512500	8
14.537500	11
14.562500	5
14.587500	6
14.612500	7
14.637500	3
14.662500	6
14.687500	8
14.712500	6
14.737500	3
14.762500	4
14.787500	2
14.812500	3
14.837500	6
14.862500	3
14.887500	5
14.912500	2
14.937500	2
14.962500	3
14.987500	4
15.012500	6
15.037500	1
15.062500	5
15.087500	4
15.112500	4
15.137500	4
15.162500	4
15.187500	7
15.212500	2
15.237500	2
15.262500	2
15.287500	5
15.312500	4
15.337500	3
15.362500	7
15.387500	3
15.412500	5
15.437500	4
15.462500	3
15.487500	5
15.512500	2
15.537500	8
15.562500	6
15.587500	6
15.612500	2
15.637500	4
15.662500	6
15.687500	3
15.712500	6
15.737500	3
15.762500	3
15.787500	3
15.812500	4
15.837500	7
15.862500	4
15.887500	5
15.912500	1
15.937500	4
15.962500	3
15.987500	5
16.012500	6
16.037499	3
16.062500	2
16.087501	3
16.112500	3
16.137500	2
16.162499	2
16.187500	9
16.212501	6
16.237500	3
16.262500	1
16.287499	1
16.312500	4
16.337501	2
16.362500	3
16.387500	6
16.412499	0
16.437500	0
16.462501	4
16.487500	1
16.512500	3
16.537499	7
16.562500	3
16.587501	1
16.612500	2
16.637500	5
16.662499	0
16.687500	1
16.712501	4
16.737500	6
16.762500	1
16.787499	1
16.812500	1
16.837501	6
16.862500	1
16.887500	2
16.912499	0
16.937500	0
16.962501	2
16.987500	3
17.012500	3
17.037499	2
17.062500	2
17.087501	8
17.112500	10
17.137500	4
17.162499	1
17.187500	2
17.212501	2
17.237500	4
17.262500	3
17.287499	1
17.312500	6
17.337501	5
17.362500	1
17.387500	3
17.412499	3
17.437500	2
17.462501	2
17.487500	5
17.512500	2
17.537499	6
17.562500	3
17.587501	3
17.612500	2
17.637500	2
17.662499	3
17.687500	0
17.712501	1
17.737500	2
17.762500	4
17.787499	3
17.812500	4
17.837501	2
17.862500	2
17.887500	3
17.912499	3
17.937500	3
17.962501	4
17.987500	1
18.012500	1
18.037499	1
18.062500	3
18.087501	3
18.112500	5
18.137500	0
18.162499	1
18.187500	1
18.212501	3
18.237500	3
18.262500	4
18.287499	1
18.312500	2
18.337501	1
18.362500	1
18.387500	3
18.412499	4
18.437500	4
18.462501	2
18.487500	2
18.512500	1
18.537499	2
18.562500	2
18.587501	4
18.612500	1
18.637500	2
18.662499	0
18.687500	1
18.712501	2
18.737500	1
18.762500	2
18.787499	1
18.812500	3
18.837501	0
18.862500	2
18.887500	4
18.912499	1
18.937500	1
18.962501	3
18.987500	2
19.012500	0
19.037499	5
19.062500	2
19.087501	5
19.112500	0
19.137500	1
19.162499	1
19.187500	0
19.212501	3
19.237500	3
19.262500	1
19.287499	3
19.312500	3
19.337501	3
19.362500	4
19.387500	1
19.412499	1
19.437500	0
19.462501	1
19.487500	1
19.512500	0
19.537499	1
19.562500	3
19.587501	2
19.612500	2
19.637500	1
19.662499	1
19.687500	2
19.712501	0
19.737500	2
19.762500	0
19.787499	0
19.812500	1
19.837501	1
19.862500	1
19.887500	2
19.912499	3
19.937500	1
19.962501	4
19.987500	3
